call_sign,latitude,longitude,speed,heading,timestamp
BOAT012,30.724967,121.763176,0.31,293.4,2025-06-01 14:45:00
BOAT012,30.722266,121.764701,0.3,11.4,2025-06-01 15:00:00
BOAT012,30.720547,121.763923,0.34,115.5,2025-06-01 15:15:00
BOAT012,30.718244,121.764803,0.33,319.1,2025-06-01 15:30:00
BOAT012,30.723692,121.763268,0.18,192.5,2025-06-01 15:45:00
BOAT012,30.720812,121.765552,0.39,43.9,2025-06-01 16:00:00
BOAT013,29.979148,120.993794,22.39,186.5,2025-06-01 01:58:00
BOAT013,30.003341,121.014499,23.62,301.2,2025-06-01 02:17:00
BOAT013,30.062859,121.039376,24.26,308.9,2025-06-01 02:33:00
BOAT013,30.069346,121.099935,23.77,156.7,2025-06-01 02:47:00
BOAT013,30.11347,121.079708,20.91,95.4,2025-06-01 03:03:00
BOAT013,30.116224,121.166104,25.19,334.9,2025-06-01 03:14:00
BOAT013,30.164336,121.177279,21.54,33.4,2025-06-01 03:31:00
BOAT013,30.213566,121.209317,20.2,19.0,2025-06-01 03:44:00
BOAT013,30.226009,121.205027,20.25,36.5,2025-06-01 03:59:00
BOAT013,30.232823,121.238073,27.73,109.0,2025-06-01 04:15:00
BOAT013,30.273001,121.239194,19.68,173.6,2025-06-01 04:30:00
BOAT013,30.28983,121.28415,25.78,62.9,2025-06-01 04:46:00
BOAT013,30.321586,121.331302,18.5,136.7,2025-06-01 04:59:00
BOAT013,30.341702,121.374136,23.37,323.4,2025-06-01 05:18:00
BOAT013,30.371713,121.352857,22.8,261.9,2025-06-01 05:29:00
BOAT013,30.406028,121.394476,26.77,43.7,2025-06-01 05:44:00
BOAT013,30.408704,121.425545,19.95,213.0,2025-06-01 05:59:00
BOAT013,30.43504,121.427441,19.12,240.0,2025-06-01 06:17:00
BOAT013,30.454372,121.49397,21.56,216.9,2025-06-01 06:28:00
BOAT013,30.476923,121.494449,26.9,146.8,2025-06-01 06:43:00
BOAT013,30.511369,121.531806,19.26,120.4,2025-06-01 06:59:00
BOAT013,30.565689,121.553461,14.14,262.1,2025-06-01 07:17:00
BOAT013,30.57143,121.573499,22.09,289.9,2025-06-01 07:32:00
BOAT013,30.626344,121.615931,24.76,30.6,2025-06-01 07:46:00
BOAT013,30.643551,121.638545,18.87,182.4,2025-06-01 08:01:00
BOAT013,30.630273,121.662206,24.45,270.0,2025-06-01 08:18:00
BOAT013,30.709528,121.681859,18.8,200.9,2025-06-01 08:33:00
BOAT013,30.73943,121.729605,21.47,25.1,2025-06-01 08:44:00
BOAT013,30.730123,121.783072,24.17,332.2,2025-06-01 09:01:00
BOAT013,30.78519,121.779583,18.35,118.0,2025-06-01 09:13:00
BOAT013,30.786441,121.823494,22.45,301.1,2025-06-01 09:33:00
BOAT013,30.832311,121.802553,25.55,170.9,2025-06-01 09:47:00
BOAT013,30.831853,121.860298,23.33,306.8,2025-06-01 10:01:00
BOAT013,30.848066,121.861981,19.75,4.3,2025-06-01 10:18:00
BOAT013,30.903058,121.881176,26.47,224.5,2025-06-01 10:28:00
BOAT013,30.935025,121.922713,23.88,174.6,2025-06-01 10:48:00
BOAT013,30.956332,121.988124,16.33,242.2,2025-06-01 10:59:00
BOAT013,30.967391,122.010072,24.5,186.5,2025-06-01 11:17:00
BOAT013,31.009859,122.022717,20.19,101.3,2025-06-01 11:32:00
BOAT013,31.050029,122.013989,22.5,154.5,2025-06-01 11:43:00
BOAT013,31.070531,122.067503,24.93,38.2,2025-06-01 12:01:00
BOAT013,31.101864,122.104248,20.26,86.3,2025-06-01 12:16:00
BOAT013,31.111598,122.128511,16.97,91.9,2025-06-01 12:30:00
BOAT013,31.17522,122.11491,26.43,276.7,2025-06-01 12:43:00
BOAT013,31.155048,122.160765,25.4,207.7,2025-06-01 12:59:00
BOAT013,31.215108,122.204076,21.65,285.1,2025-06-01 13:15:00
BOAT013,31.255781,122.242869,24.47,19.0,2025-06-01 13:28:00
BOAT013,31.268547,122.215006,20.8,137.8,2025-06-01 13:48:00
BOAT013,31.281664,122.282472,22.2,303.8,2025-06-01 13:58:00
BOAT013,31.301934,122.315361,21.48,36.2,2025-06-01 14:14:00
BOAT013,31.360007,122.356278,20.92,14.4,2025-06-01 14:32:00
BOAT013,31.337612,122.379929,22.99,309.9,2025-06-01 14:45:00
BOAT013,31.373455,122.404509,18.28,205.5,2025-06-01 15:02:00
BOAT013,31.411692,122.403644,21.15,126.1,2025-06-01 15:18:00
BOAT013,31.471182,122.408269,22.85,318.5,2025-06-01 15:32:00
BOAT013,31.48081,122.465353,27.42,35.8,2025-06-01 15:47:00
BOAT013,31.480639,122.520033,18.41,357.6,2025-06-01 16:01:00
BOAT014,29.510411,122.029954,25.62,7.9,2025-06-01 01:26:00
BOAT014,29.541876,121.983168,24.88,7.0,2025-06-01 01:45:00
BOAT014,29.622686,121.949086,22.93,168.4,2025-06-01 02:01:00
BOAT014,29.690151,121.990744,29.0,336.9,2025-06-01 02:15:00
BOAT014,29.74838,121.950182,24.17,9.8,2025-06-01 02:28:00
BOAT014,29.809385,121.935845,24.46,202.3,2025-06-01 02:44:00
BOAT014,29.899273,121.908972,18.12,274.3,2025-06-01 03:00:00
BOAT014,29.935303,121.889636,23.69,204.6,2025-06-01 03:11:00
BOAT014,30.003484,121.913716,27.46,192.8,2025-06-01 03:28:00
BOAT014,30.040488,121.903641,25.68,90.3,2025-06-01 03:42:00
BOAT014,30.128636,121.88208,17.54,327.2,2025-06-01 04:01:00
BOAT014,30.161485,121.850573,22.66,175.5,2025-06-01 04:12:00
BOAT014,30.239936,121.832359,29.21,333.7,2025-06-01 04:29:00
BOAT014,30.265256,121.812818,23.56,183.2,2025-06-01 04:46:00
BOAT014,30.356983,121.818057,24.98,197.0,2025-06-01 04:59:00
BOAT014,30.395127,121.796956,28.87,345.2,2025-06-01 05:11:00
BOAT014,30.49433,121.770692,23.55,208.7,2025-06-01 05:30:00
BOAT014,30.554103,121.80571,26.38,342.8,2025-06-01 05:46:00
BOAT014,30.588228,121.754107,25.24,145.8,2025-06-01 05:58:00
BOAT014,30.699528,121.787971,25.89,211.5,2025-06-01 06:11:00
BOAT014,30.713795,121.763979,25.15,208.3,2025-06-01 06:27:00
BOAT014,30.748247,121.749789,22.37,161.1,2025-06-01 06:41:00
BOAT014,30.825881,121.765013,22.67,158.2,2025-06-01 06:56:00
BOAT014,30.881556,121.693796,21.45,23.0,2025-06-01 07:16:00
BOAT014,30.971007,121.724793,19.09,113.9,2025-06-01 07:29:00
BOAT014,30.999683,121.689169,27.74,313.1,2025-06-01 07:45:00
BOAT014,31.074582,121.734348,24.04,120.6,2025-06-01 08:01:00
BOAT014,31.152633,121.663116,27.59,125.0,2025-06-01 08:15:00
BOAT014,31.21009,121.64769,28.71,2.2,2025-06-01 08:26:00
BOAT014,31.26804,121.654852,24.17,337.6,2025-06-01 08:42:00
BOAT014,31.331788,121.629968,20.07,58.1,2025-06-01 09:01:00
BOAT014,31.382834,121.606782,23.42,339.3,2025-06-01 09:12:00
BOAT014,31.419144,121.590351,22.0,5.1,2025-06-01 09:26:00
BOAT014,31.504258,121.626725,18.07,162.0,2025-06-01 09:42:00
BOAT014,31.582546,121.562097,22.5,269.5,2025-06-01 09:59:00
BOAT014,31.631408,121.577632,23.8,358.4,2025-06-01 10:15:00
BOAT014,31.702952,121.582099,22.08,344.1,2025-06-01 10:30:00
BOAT014,31.744362,121.57087,21.7,317.7,2025-06-01 10:41:00
BOAT014,31.83696,121.524552,20.18,20.1,2025-06-01 11:00:00
BOAT014,31.826922,121.520267,24.6,307.2,2025-06-01 11:11:00
BOAT014,31.941853,121.504191,29.62,304.2,2025-06-01 11:29:00
BOAT014,32.026978,121.4693,27.85,81.8,2025-06-01 11:45:00
BOAT015,31.013073,120.48601,17.28,243.1,2025-06-01 00:27:00
BOAT015,31.005156,120.549885,20.93,126.9,2025-06-01 00:39:00
BOAT015,30.997497,120.575904,16.01,249.8,2025-06-01 00:55:00
BOAT015,30.949942,120.603184,21.52,243.4,2025-06-01 01:09:00
BOAT015,30.953341,120.620892,19.87,223.1,2025-06-01 01:27:00
BOAT015,30.94415,120.675194,15.16,184.6,2025-06-01 01:39:00
BOAT015,30.912461,120.719498,12.37,38.0,2025-06-01 01:53:00
BOAT015,30.877835,120.755973,17.37,216.8,2025-06-01 02:10:00
BOAT015,30.917596,120.788932,14.71,222.6,2025-06-01 02:24:00
BOAT015,30.863578,120.802977,16.67,25.5,2025-06-01 02:39:00
BOAT015,30.84496,120.809079,19.7,300.4,2025-06-01 02:54:00
BOAT015,30.875633,120.92885,11.59,242.2,2025-06-01 03:11:00
BOAT015,30.840773,120.902379,17.35,306.3,2025-06-01 03:26:00
BOAT015,30.819434,120.924987,18.83,230.6,2025-06-01 03:41:00
BOAT015,30.780585,121.00261,18.98,155.5,2025-06-01 03:53:00
BOAT015,30.80177,121.001544,12.46,12.0,2025-06-01 04:12:00
BOAT015,30.829359,121.055333,17.81,75.6,2025-06-01 04:28:00
BOAT015,30.774753,121.11812,20.16,256.4,2025-06-01 04:40:00
BOAT015,30.752779,121.178311,17.58,78.4,2025-06-01 04:55:00
BOAT015,30.742993,121.186322,16.2,17.3,2025-06-01 05:11:00
BOAT015,30.707723,121.205503,19.97,76.2,2025-06-01 05:27:00
BOAT015,30.693247,121.248972,14.47,273.2,2025-06-01 05:39:00
BOAT015,30.678705,121.249543,11.96,80.0,2025-06-01 05:56:00
BOAT015,30.65993,121.312414,15.95,232.5,2025-06-01 06:10:00
BOAT015,30.650094,121.348147,18.16,322.2,2025-06-01 06:28:00
BOAT015,30.635715,121.395924,19.67,126.3,2025-06-01 06:38:00
BOAT015,30.623678,121.467415,18.14,271.7,2025-06-01 06:53:00
BOAT015,30.608832,121.42555,19.06,328.2,2025-06-01 07:10:00
BOAT015,30.60486,121.491846,19.69,146.0,2025-06-01 07:27:00
BOAT015,30.58729,121.499044,15.53,0.8,2025-06-01 07:39:00
BOAT015,30.574776,121.561361,16.11,106.1,2025-06-01 07:54:00
BOAT015,30.587589,121.589851,20.41,20.0,2025-06-01 08:09:00
BOAT015,30.544392,121.61297,12.92,164.8,2025-06-01 08:25:00
BOAT015,30.572789,121.696833,17.84,95.6,2025-06-01 08:41:00
BOAT015,30.52134,121.719399,14.4,70.8,2025-06-01 08:54:00
BOAT015,30.491055,121.765917,19.85,326.5,2025-06-01 09:09:00
BOAT015,30.512706,121.775081,16.5,196.4,2025-06-01 09:26:00
BOAT015,30.469838,121.820014,16.57,340.5,2025-06-01 09:42:00
BOAT015,30.409269,121.889036,21.74,187.5,2025-06-01 09:56:00
BOAT015,30.442777,121.892803,13.32,67.8,2025-06-01 10:11:00
BOAT015,30.423588,121.944731,17.2,33.5,2025-06-01 10:28:00
BOAT015,30.446417,121.951937,16.01,206.8,2025-06-01 10:38:00
BOAT015,30.382049,122.01432,18.15,184.8,2025-06-01 10:54:00
BOAT015,30.379061,122.024736,22.34,50.9,2025-06-01 11:12:00
BOAT015,30.396781,122.0335,14.74,162.9,2025-06-01 11:28:00
BOAT015,30.365031,122.106991,12.96,71.0,2025-06-01 11:42:00
BOAT015,30.339428,122.133451,14.12,196.2,2025-06-01 11:57:00
BOAT015,30.313442,122.146076,15.85,332.5,2025-06-01 12:11:00
BOAT015,30.321321,122.218116,16.74,59.4,2025-06-01 12:27:00
BOAT015,30.299414,122.232129,16.89,131.7,2025-06-01 12:38:00
BOAT015,30.270358,122.347567,21.96,243.8,2025-06-01 12:54:00
BOAT015,30.257112,122.29214,21.43,226.3,2025-06-01 13:11:00
BOAT015,30.240853,122.332884,20.46,14.0,2025-06-01 13:27:00
BOAT015,30.223006,122.410248,24.09,155.2,2025-06-01 13:42:00
BOAT015,30.247252,122.425911,19.02,205.0,2025-06-01 13:56:00
BOAT015,30.230274,122.48127,19.88,152.9,2025-06-01 14:08:00
BOAT015,30.218713,122.507608,18.97,58.9,2025-06-01 14:23:00
BOAT015,30.185804,122.524068,18.47,2.5,2025-06-01 14:41:00
BOAT015,30.166576,122.543847,17.73,352.8,2025-06-01 14:58:00
BOAT015,30.152655,122.628565,15.36,81.5,2025-06-01 15:10:00
BOAT015,30.163279,122.617088,12.81,87.7,2025-06-01 15:24:00
BOAT015,30.092168,122.68975,16.16,99.0,2025-06-01 15:41:00
BOAT015,30.103996,122.732666,18.25,281.1,2025-06-01 15:53:00
BOAT015,30.082253,122.747462,16.77,294.2,2025-06-01 16:12:00
BOAT015,30.112912,122.779631,13.36,227.0,2025-06-01 16:26:00
BOAT015,30.061879,122.801754,16.05,157.6,2025-06-01 16:43:00
BOAT015,30.024423,122.866398,15.9,206.4,2025-06-01 16:55:00
BOAT015,30.047326,122.831939,16.36,337.0,2025-06-01 17:09:00
BOAT015,30.021169,122.942886,18.02,338.6,2025-06-01 17:24:00
BOAT015,30.003147,122.966675,18.67,314.9,2025-06-01 17:42:00
BOAT015,29.986799,122.995544,15.05,224.7,2025-06-01 17:53:00
