call_sign,latitude,longitude,speed,heading,timestamp
BOAT012,32.166622,121.96659,21.76,295.2,2025-06-01 18:10:00
BOAT012,32.173261,121.939802,25.63,188.4,2025-06-01 18:29:00
BOAT012,32.231596,121.989256,24.8,248.2,2025-06-01 18:41:00
BOAT012,32.306134,121.951222,28.92,215.5,2025-06-01 18:59:00
BOAT012,32.340515,121.973383,21.66,220.9,2025-06-01 19:09:00
BOAT012,32.393779,121.993233,20.78,351.7,2025-06-01 19:24:00
BOAT012,32.475007,121.984996,25.82,48.8,2025-06-01 19:41:00
BOAT012,32.493793,121.96448,23.2,326.8,2025-06-01 19:56:00
BOAT012,30.907365,122.124666,192.99,7.5,2025-06-01 08:40:00
BOAT012,28.903087,122.059425,161.08,335.0,2025-06-01 05:42:00
BOAT012,29.741518,122.29835,110.11,114.5,2025-06-01 04:12:00
BOAT012,32.542853,121.433024,140.71,22.0,2025-06-01 16:41:00
BOAT012,29.312641,122.403806,184.72,318.0,2025-06-01 06:41:00
BOAT013,30.025633,121.008683,26.81,203.3,2025-06-01 01:46:00
BOAT013,30.050004,121.02828,19.72,318.9,2025-06-01 01:58:00
BOAT013,30.069104,121.025695,30.56,335.4,2025-06-01 02:16:00
BOAT013,30.01392,121.077512,24.18,264.9,2025-06-01 02:28:00
BOAT013,30.060244,121.08209,21.91,103.4,2025-06-01 02:46:00
BOAT013,30.053186,121.123328,20.84,17.7,2025-06-01 02:59:00
BOAT013,30.09455,121.147079,21.9,20.6,2025-06-01 03:17:00
BOAT013,30.125168,121.109303,27.67,92.2,2025-06-01 03:32:00
BOAT013,30.166106,121.140714,28.08,325.2,2025-06-01 03:44:00
BOAT013,30.167233,121.193903,26.87,309.3,2025-06-01 03:58:00
BOAT013,30.187527,121.164071,25.31,243.0,2025-06-01 04:16:00
BOAT013,30.220741,121.245509,21.17,328.2,2025-06-01 04:28:00
BOAT013,30.202656,121.229964,22.72,273.6,2025-06-01 04:42:00
BOAT013,30.239807,121.26808,21.59,245.0,2025-06-01 04:58:00
BOAT013,30.266245,121.273988,26.63,75.5,2025-06-01 05:15:00
BOAT013,30.292005,121.268205,21.72,336.4,2025-06-01 05:31:00
BOAT013,30.317329,121.3369,22.77,134.6,2025-06-01 05:47:00
BOAT013,30.365539,121.390541,24.36,275.7,2025-06-01 06:01:00
BOAT013,30.37343,121.344963,19.9,54.7,2025-06-01 06:12:00
BOAT013,30.359614,121.368553,25.05,141.7,2025-06-01 06:30:00
BOAT013,30.38951,121.341755,24.59,65.7,2025-06-01 06:42:00
BOAT013,30.407885,121.441504,28.46,262.6,2025-06-01 06:57:00
BOAT013,30.423927,121.452446,22.45,74.5,2025-06-01 07:15:00
BOAT013,30.459398,121.41928,21.01,132.1,2025-06-01 07:32:00
BOAT013,30.436489,121.432387,23.79,153.9,2025-06-01 07:44:00
BOAT013,30.511035,121.454436,21.62,112.8,2025-06-01 08:02:00
BOAT013,30.547029,121.526061,25.03,83.6,2025-06-01 08:16:00
BOAT013,30.527498,121.547795,19.33,2.5,2025-06-01 08:29:00
BOAT013,30.546844,121.534165,23.1,71.5,2025-06-01 08:47:00
BOAT013,30.575509,121.582354,22.13,133.3,2025-06-01 08:57:00
BOAT013,30.612493,121.595283,26.61,116.5,2025-06-01 09:12:00
BOAT013,30.605356,121.604497,22.48,304.6,2025-06-01 09:29:00
BOAT013,30.650258,121.650983,19.7,236.8,2025-06-01 09:42:00
BOAT013,30.661086,121.627217,24.31,135.6,2025-06-01 10:00:00
BOAT013,30.718285,121.694003,25.87,283.7,2025-06-01 10:14:00
BOAT013,30.684216,121.676219,24.1,39.2,2025-06-01 10:32:00
BOAT013,30.671006,121.746157,23.08,114.1,2025-06-01 10:43:00
BOAT013,30.701604,121.710157,22.9,174.8,2025-06-01 11:00:00
BOAT013,30.750239,121.742969,25.25,108.9,2025-06-01 11:12:00
BOAT013,30.790294,121.770909,22.24,313.7,2025-06-01 11:31:00
BOAT013,30.776424,121.79052,23.93,275.3,2025-06-01 11:43:00
BOAT013,30.804592,121.819027,27.16,328.3,2025-06-01 11:57:00
BOAT013,30.842644,121.803234,21.01,340.2,2025-06-01 12:13:00
BOAT013,30.82938,121.847938,24.78,118.1,2025-06-01 12:31:00
BOAT013,30.856196,121.871184,19.54,241.0,2025-06-01 12:42:00
BOAT013,30.864803,121.877603,25.6,183.8,2025-06-01 12:59:00
BOAT013,30.931459,121.915976,21.97,110.2,2025-06-01 13:14:00
BOAT013,30.958465,121.900704,27.97,288.9,2025-06-01 13:30:00
BOAT013,30.91578,121.940839,20.48,1.9,2025-06-01 13:47:00
BOAT013,30.964262,121.952042,26.24,342.9,2025-06-01 13:59:00
BOAT013,31.014987,121.980373,28.57,245.8,2025-06-01 14:16:00
BOAT013,31.014553,122.03552,21.82,339.7,2025-06-01 14:32:00
BOAT013,31.016531,122.055645,22.33,340.5,2025-06-01 14:44:00
BOAT013,31.015129,122.071461,22.08,309.1,2025-06-01 15:02:00
BOAT013,31.088848,122.056544,23.45,355.2,2025-06-01 15:12:00
BOAT013,31.092737,122.103679,26.46,267.1,2025-06-01 15:31:00
BOAT013,31.075803,122.10751,23.21,90.8,2025-06-01 15:47:00
BOAT013,31.148798,122.125912,21.55,229.8,2025-06-01 15:59:00
BOAT013,31.112729,122.14319,18.85,19.3,2025-06-01 16:16:00
BOAT013,31.160064,122.199642,29.72,345.4,2025-06-01 16:29:00
BOAT013,31.178918,122.211527,29.95,31.7,2025-06-01 16:47:00
BOAT013,31.236315,122.218845,26.59,295.4,2025-06-01 16:57:00
BOAT013,31.218463,122.220278,22.48,197.6,2025-06-01 17:13:00
BOAT013,31.238128,122.244212,27.15,144.6,2025-06-01 17:28:00
BOAT013,31.235896,122.273769,27.76,184.0,2025-06-01 17:46:00
BOAT013,31.270087,122.272463,24.15,165.9,2025-06-01 17:57:00
BOAT013,31.286286,122.321398,25.04,353.2,2025-06-01 18:16:00
BOAT013,31.307064,122.303944,28.61,255.4,2025-06-01 18:29:00
BOAT013,31.342231,122.349942,19.99,144.8,2025-06-01 18:47:00
BOAT013,31.313159,122.316048,27.91,241.6,2025-06-01 19:02:00
BOAT013,31.351374,122.370567,23.98,332.0,2025-06-01 19:16:00
BOAT013,31.399095,122.442869,21.57,109.5,2025-06-01 19:27:00
BOAT013,31.423478,122.441776,21.82,40.5,2025-06-01 19:45:00
BOAT013,31.436121,122.471499,22.32,110.3,2025-06-01 19:58:00
BOAT013,31.45971,122.44718,21.28,17.0,2025-06-01 20:13:00
BOAT013,31.472081,122.482339,30.23,125.9,2025-06-01 20:32:00
BOAT013,31.49963,122.52564,26.38,227.3,2025-06-01 20:43:00
BOAT013,30.840133,120.659551,197.31,50.1,2025-06-01 02:13:00
BOAT013,29.874575,120.751368,121.29,60.3,2025-06-01 04:44:00
BOAT013,31.03474,122.924445,96.6,142.8,2025-06-01 19:16:00
BOAT013,29.52437,120.430596,129.82,147.9,2025-06-01 01:58:00
BOAT013,29.660357,122.065877,130.28,99.7,2025-06-01 06:58:00
BOAT014,29.45963,121.984806,14.15,31.3,2025-06-01 02:10:00
BOAT014,29.565401,121.952079,15.38,29.0,2025-06-01 02:23:00
BOAT014,29.640864,121.984431,15.26,107.3,2025-06-01 02:43:00
BOAT014,29.685059,121.925877,16.9,83.4,2025-06-01 02:53:00
BOAT014,29.740843,121.925431,17.33,2.2,2025-06-01 03:08:00
BOAT014,29.809313,121.895988,15.26,88.4,2025-06-01 03:23:00
BOAT014,29.867588,121.923279,16.87,123.4,2025-06-01 03:38:00
BOAT014,29.910539,121.909494,14.01,58.2,2025-06-01 03:53:00
BOAT014,29.985706,121.893466,19.6,74.1,2025-06-01 04:13:00
BOAT014,30.072926,121.866648,13.96,86.5,2025-06-01 04:25:00
BOAT014,30.131434,121.851555,19.25,318.4,2025-06-01 04:39:00
BOAT014,30.190861,121.871787,11.23,192.4,2025-06-01 04:54:00
BOAT014,30.230097,121.838989,14.52,262.4,2025-06-01 05:09:00
BOAT014,30.30887,121.843827,14.67,329.9,2025-06-01 05:26:00
BOAT014,30.331459,121.807295,16.5,72.5,2025-06-01 05:39:00
BOAT014,30.44107,121.816121,18.25,273.5,2025-06-01 05:58:00
BOAT014,30.528577,121.826066,11.91,342.7,2025-06-01 06:11:00
BOAT014,30.533017,121.799223,12.34,209.9,2025-06-01 06:26:00
BOAT014,30.613281,121.766752,11.45,19.6,2025-06-01 06:40:00
BOAT014,30.694082,121.767644,19.62,92.5,2025-06-01 06:57:00
BOAT014,30.775057,121.745187,16.55,81.7,2025-06-01 07:11:00
BOAT014,30.803536,121.737658,12.41,31.4,2025-06-01 07:25:00
BOAT014,30.861155,121.718488,14.33,152.6,2025-06-01 07:39:00
BOAT014,30.898122,121.709213,19.21,94.2,2025-06-01 07:54:00
BOAT014,31.002069,121.704242,14.83,160.1,2025-06-01 08:08:00
BOAT014,31.103342,121.667633,14.65,68.5,2025-06-01 08:27:00
BOAT014,31.130547,121.654682,13.32,327.4,2025-06-01 08:38:00
BOAT014,31.187054,121.634729,12.59,107.7,2025-06-01 08:53:00
BOAT014,31.256442,121.617995,19.21,292.3,2025-06-01 09:11:00
BOAT014,31.312278,121.613154,20.68,156.1,2025-06-01 09:25:00
BOAT014,31.35874,121.628189,12.7,130.8,2025-06-01 09:39:00
BOAT014,31.453966,121.594644,19.88,284.9,2025-06-01 09:56:00
BOAT014,31.504515,121.610272,14.2,224.4,2025-06-01 10:13:00
BOAT014,31.562852,121.588194,17.26,196.1,2025-06-01 10:28:00
BOAT014,31.605493,121.53563,19.89,268.1,2025-06-01 10:42:00
BOAT014,31.71357,121.5756,15.23,18.5,2025-06-01 10:53:00
BOAT014,31.763294,121.566216,14.68,22.5,2025-06-01 11:09:00
BOAT014,31.801442,121.517623,18.06,210.0,2025-06-01 11:24:00
BOAT014,31.895036,121.533404,12.33,222.9,2025-06-01 11:41:00
BOAT014,31.927549,121.49537,19.1,67.1,2025-06-01 11:56:00
BOAT014,31.98436,121.501953,16.09,78.9,2025-06-01 12:08:00
BOAT014,31.549297,121.981067,125.66,348.2,2025-06-01 08:26:00
BOAT014,30.496766,122.205183,187.75,192.8,2025-06-01 08:27:00
BOAT014,30.949206,122.205552,104.72,19.4,2025-06-01 05:27:00
BOAT015,30.988445,120.470076,13.3,243.5,2025-06-01 01:26:00
BOAT015,30.993777,120.554731,12.38,272.3,2025-06-01 01:41:00
BOAT015,30.933698,120.608864,13.67,75.3,2025-06-01 01:53:00
BOAT015,30.9398,120.634085,20.45,222.0,2025-06-01 02:11:00
BOAT015,30.939193,120.720357,9.67,358.4,2025-06-01 02:27:00
BOAT015,30.903096,120.788282,8.38,168.7,2025-06-01 02:42:00
BOAT015,30.857928,120.84931,16.29,159.4,2025-06-01 02:57:00
BOAT015,30.881438,120.867353,11.9,46.9,2025-06-01 03:12:00
BOAT015,30.842955,120.975565,12.98,276.9,2025-06-01 03:28:00
BOAT015,30.771302,120.937564,11.59,301.9,2025-06-01 03:41:00
BOAT015,30.804519,121.039039,13.16,114.4,2025-06-01 03:57:00
BOAT015,30.75453,121.05686,18.73,160.5,2025-06-01 04:11:00
BOAT015,30.748612,121.140102,16.34,108.7,2025-06-01 04:27:00
BOAT015,30.743564,121.181051,16.52,31.2,2025-06-01 04:38:00
BOAT015,30.691136,121.254818,9.69,145.1,2025-06-01 04:56:00
BOAT015,30.647939,121.295335,10.48,139.7,2025-06-01 05:11:00
BOAT015,30.689685,121.334544,5.42,48.1,2025-06-01 05:25:00
BOAT015,30.66159,121.38905,11.51,67.3,2025-06-01 05:43:00
BOAT015,30.615276,121.496096,16.81,175.7,2025-06-01 05:54:00
BOAT015,30.612813,121.519509,15.49,130.8,2025-06-01 06:09:00
BOAT015,30.56708,121.529787,13.27,154.3,2025-06-01 06:24:00
BOAT015,30.555131,121.628037,13.87,119.6,2025-06-01 06:42:00
BOAT015,30.529029,121.666319,11.87,275.5,2025-06-01 06:53:00
BOAT015,30.504059,121.723496,14.55,73.7,2025-06-01 07:10:00
BOAT015,30.496548,121.792994,16.23,84.8,2025-06-01 07:23:00
BOAT015,30.443922,121.853452,9.09,143.7,2025-06-01 07:42:00
BOAT015,30.441777,121.865802,14.84,101.8,2025-06-01 07:58:00
BOAT015,30.431822,121.935575,16.73,343.6,2025-06-01 08:11:00
BOAT015,30.441017,121.978439,12.69,16.9,2025-06-01 08:24:00
BOAT015,30.359628,122.05449,16.04,351.6,2025-06-01 08:41:00
BOAT015,30.372113,122.091099,22.38,86.0,2025-06-01 08:56:00
BOAT015,30.353029,122.149521,13.62,156.4,2025-06-01 09:12:00
BOAT015,30.281615,122.196722,15.12,306.2,2025-06-01 09:27:00
BOAT015,30.306083,122.253197,11.72,341.2,2025-06-01 09:40:00
BOAT015,30.294201,122.342604,14.48,117.4,2025-06-01 09:53:00
BOAT015,30.267092,122.409517,15.32,213.5,2025-06-01 10:08:00
BOAT015,30.232364,122.422435,14.52,219.0,2025-06-01 10:27:00
BOAT015,30.219431,122.466086,10.88,87.3,2025-06-01 10:42:00
BOAT015,30.194886,122.489364,14.56,82.2,2025-06-01 10:56:00
BOAT015,30.136424,122.55926,18.32,82.9,2025-06-01 11:11:00
BOAT015,30.152803,122.625125,15.28,170.8,2025-06-01 11:24:00
BOAT015,30.120318,122.66655,16.82,42.6,2025-06-01 11:39:00
BOAT015,30.092287,122.721845,13.23,20.7,2025-06-01 11:55:00
BOAT015,30.134806,122.818742,16.19,207.8,2025-06-01 12:10:00
BOAT015,30.088882,122.841001,14.77,54.6,2025-06-01 12:28:00
BOAT015,30.01955,122.895981,11.08,122.0,2025-06-01 12:38:00
BOAT015,30.028209,122.933325,14.89,27.9,2025-06-01 12:58:00
BOAT015,30.029161,123.023551,10.96,147.9,2025-06-01 13:10:00
BOAT015,31.296018,122.296991,84.61,270.1,2025-06-01 06:56:00
BOAT015,29.471916,122.268586,166.07,193.0,2025-06-01 13:12:00
BOAT015,30.22683,121.677656,126.33,272.5,2025-06-01 04:27:00
BOAT015,31.286611,121.114608,93.34,150.2,2025-06-01 06:39:00
